,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2233,2020,4,3,23,30,25,25,0,4.1000000000000005,19.200000000000003,73.12,985,92.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,2020,4,4,0,30,9,9,0,5.1000000000000005,15.200000000000001,85.94,986,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,2020,4,4,1,30,0,0,0,5.5,12.600000000000001,98.94,986,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2020,4,4,2,30,0,0,0,5.2,10.700000000000001,111.37,987,98.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,2020,4,4,3,30,0,0,0,4.6000000000000005,9.8,123.03,989,92.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,2020,4,4,4,30,0,0,0,4.4,9.5,133.23,989,90.32000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,2020,4,4,5,30,0,0,0,4.1000000000000005,9.200000000000001,140.78,988,91.32000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,2020,4,4,6,30,0,0,0,4.2,8.9,143.92000000000002,988,92.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,2020,4,4,7,30,0,0,0,4.4,8.4,141.53,988,93.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,2020,4,4,8,30,0,0,0,4.4,8,134.5,987,93.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,2020,4,4,9,30,0,0,0,4.4,7.7,124.58,987,93.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,2020,4,4,10,30,0,0,0,4.2,7.6000000000000005,113.07000000000001,987,92.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,2020,4,4,11,30,0,0,0,4.1000000000000005,7.5,100.72,988,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,2020,4,4,12,30,3,3,0,4.3,7.7,87.66,989,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,2020,4,4,13,30,17,17,0,4.3,8.200000000000001,74.91,989,89.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,2020,4,4,14,30,25,25,0,4.3,8.9,62.04,990,87.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,2020,4,4,15,30,99,99,0,4.6000000000000005,9.600000000000001,49.5,989,85.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,2020,4,4,16,30,57,57,0,4.7,10.8,37.87,989,81.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,2020,4,4,17,30,61,61,0,4.2,11.700000000000001,28.45,989,81.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,2020,4,4,18,30,94,94,0,4.1000000000000005,12,24.11,988,81.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,2020,4,4,19,30,70,70,0,4,12.8,27.41,987,79.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,2020,4,4,20,30,147,145,3,3.5,13.5,36.31,986,80.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,2020,4,4,21,30,120,119,2,3.2,13.5,47.72,986,83.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,2020,4,4,22,30,72,72,0,3.3000000000000003,13,60.160000000000004,987,86.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,2020,4,4,23,30,55,51,13,3.4000000000000004,12.600000000000001,73,987,86.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,2020,4,5,0,30,8,8,0,3,11,85.81,988,93.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,2020,4,5,1,30,0,0,0,2.9000000000000004,10.200000000000001,98.8,988,94.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,2020,4,5,2,30,0,0,0,3,9.700000000000001,111.21000000000001,989,94.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,2020,4,5,3,30,0,0,0,2.8000000000000003,9.5,122.82000000000001,989,94.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,2020,4,5,4,30,0,0,0,2.6,9.5,132.98,989,94.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,2020,4,5,5,30,0,0,0,2.4000000000000004,9.5,140.45000000000002,988,94.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,2020,4,5,6,30,0,0,0,2.3000000000000003,9.5,143.54,988,94.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,2020,4,5,7,30,0,0,0,2.2,9.600000000000001,141.15,988,93.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,2020,4,5,8,30,0,0,0,2,9.700000000000001,134.15,988,93.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,2020,4,5,9,30,0,0,0,2,9.700000000000001,124.26,988,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,2020,4,5,10,30,0,0,0,2,9.700000000000001,112.79,989,94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,2020,4,5,11,30,0,0,0,2,9.700000000000001,100.46000000000001,989,94.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,2020,4,5,12,30,6,6,7,2.4000000000000004,10.200000000000001,87.42,989,91.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,2020,4,5,13,30,80,49,119,2.7,11.600000000000001,74.66,990,86.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,2020,4,5,14,30,143,129,30,2.8000000000000003,13.5,61.78,990,80.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,2020,4,5,15,30,290,263,41,2.7,15.600000000000001,49.230000000000004,990,77.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2020,4,5,16,30,285,270,19,2.6,17.7,37.56,990,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,2020,4,5,17,30,279,266,15,2.5,19.700000000000003,28.09,990,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,2020,4,5,18,30,605,408,215,2.5,21.200000000000003,23.73,989,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,2020,4,5,19,30,568,447,136,2.5,22,27.11,988,69.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,2020,4,5,20,30,256,245,13,2.5,22.200000000000003,36.09,987,70.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,2020,4,5,21,30,348,299,73,2.5,22,47.56,987,71.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,2020,4,5,22,30,134,133,3,2.3000000000000003,21.200000000000003,60.03,987,75.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,2020,4,5,23,30,34,34,0,2.1,20.700000000000003,72.87,987,78.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,2020,4,6,0,30,12,12,0,1.1,18.2,85.7,987,95.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,2020,4,6,1,30,0,0,0,1.1,17.3,98.66,988,98.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2020,4,6,2,30,0,0,0,1.2000000000000002,16.900000000000002,111.04,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2020,4,6,3,30,0,0,0,1.1,16.5,122.62,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,2020,4,6,4,30,0,0,0,1,16.1,132.72,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2020,4,6,5,30,0,0,0,1,15.600000000000001,140.13,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2020,4,6,6,30,0,0,0,1.1,15.200000000000001,143.16,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,2020,4,6,7,30,0,0,0,1,14.9,140.77,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,2020,4,6,8,30,0,0,0,0.9,14.8,133.8,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2020,4,6,9,30,0,0,0,0.8,14.8,123.95,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,2020,4,6,10,30,0,0,0,0.8,14.600000000000001,112.51,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2020,4,6,11,30,0,0,0,0.9,14.600000000000001,100.2,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,2020,4,6,12,30,10,10,0,1.4000000000000001,15.8,87.19,988,95.99000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,2020,4,6,13,30,72,72,0,2.1,18.1,74.42,989,86.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,2020,4,6,14,30,188,175,28,2.4000000000000004,20.3,61.53,989,77.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,2020,4,6,15,30,609,151,698,2.5,22.200000000000003,48.96,989,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2020,4,6,16,30,487,380,134,2.5,23.700000000000003,37.25,988,71.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,2020,4,6,17,30,673,407,300,2.4000000000000004,24.8,27.73,988,69.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2020,4,6,18,30,438,395,47,2.4000000000000004,25.5,23.35,987,69.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,2020,4,6,19,30,180,175,6,2.4000000000000004,26,26.810000000000002,986,68.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,2020,4,6,20,30,194,188,7,2.2,25.900000000000002,35.88,985,70.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,2020,4,6,21,30,262,227,52,1.7000000000000002,25.3,47.4,985,73.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,2020,4,6,22,30,174,147,54,1.2000000000000002,24.5,59.89,985,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2020,4,6,23,30,98,88,34,1,24.1,72.75,986,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,2020,4,7,0,30,14,14,0,0.6000000000000001,22.200000000000003,85.58,986,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,2020,4,7,1,30,0,0,0,0.8,21.200000000000003,98.52,987,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,2020,4,7,2,30,0,0,0,0.9,20.5,110.88,987,97.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,2020,4,7,3,30,0,0,0,0.9,20.1,122.42,988,98.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,2020,4,7,4,30,0,0,0,1,19.8,132.46,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,2020,4,7,5,30,0,0,0,1.1,19.400000000000002,139.81,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,2020,4,7,6,30,0,0,0,1.1,19.1,142.79,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,2020,4,7,7,30,0,0,0,1.1,18.900000000000002,140.39000000000001,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,2020,4,7,8,30,0,0,0,1.1,18.6,133.45,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,2020,4,7,9,30,0,0,0,1.2000000000000002,18.400000000000002,123.64,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2020,4,7,10,30,0,0,0,1.2000000000000002,18.400000000000002,112.23,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,2020,4,7,11,30,0,0,0,1.3,18.6,99.94,988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,2020,4,7,12,30,15,15,0,2,19.900000000000002,86.96000000000001,988,97.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,2020,4,7,13,30,93,82,40,2.8000000000000003,22.1,74.17,989,89.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,2020,4,7,14,30,185,170,31,3,24,61.28,989,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,2020,4,7,15,30,367,300,102,3,25.3,48.69,988,79.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,2020,4,7,16,30,576,387,237,3,26.3,36.95,988,75.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2020,4,7,17,30,762,359,454,3,27,27.37,987,71.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,2020,4,7,18,30,882,226,713,3.2,27.8,22.98,986,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,2020,4,7,19,30,914,130,876,3.2,28.6,26.51,985,65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,2020,4,7,20,30,741,250,605,3.2,29.1,35.67,985,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,2020,4,7,21,30,665,107,822,3,28.900000000000002,47.24,984,62.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,2020,4,7,22,30,460,102,711,2.4000000000000004,27.8,59.76,984,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2020,4,7,23,30,222,86,455,2,27.1,72.63,984,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2020,4,8,0,30,37,29,98,1.4000000000000001,23.900000000000002,85.45,984,89.57000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,2020,4,8,1,30,0,0,0,1.5,23,98.38,984,90.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,2020,4,8,2,30,0,0,0,1.5,22.6,110.71000000000001,985,91.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,2020,4,8,3,30,0,0,0,1.6,22.200000000000003,122.22,985,93.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,2020,4,8,4,30,0,0,0,1.8,21.900000000000002,132.2,985,94.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,2020,4,8,5,30,0,0,0,1.9000000000000001,21.700000000000003,139.48,985,96.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,2020,4,8,6,30,0,0,0,2.2,21.5,142.42000000000002,984,97.71000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,2020,4,8,7,30,0,0,0,2.3000000000000003,21.200000000000003,140.02,984,99.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,2020,4,8,8,30,0,0,0,2.3000000000000003,20.900000000000002,133.11,983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,2020,4,8,9,30,0,0,0,2.1,20.6,123.33,983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,2020,4,8,10,30,0,0,0,1.9000000000000001,20.3,111.95,984,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,2020,4,8,11,30,0,0,0,1.9000000000000001,20.3,99.68,984,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,2020,4,8,12,30,20,19,19,2.6,21.400000000000002,86.72,985,96.99000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,2020,4,8,13,30,214,77,496,3.4000000000000004,23.5,73.93,985,88.07000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,2020,4,8,14,30,352,170,375,3.7,25.900000000000002,61.03,985,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,2020,4,8,15,30,615,152,697,3.7,28,48.42,985,70.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,2020,4,8,16,30,473,377,120,3.4000000000000004,29.700000000000003,36.65,985,63.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,2020,4,8,17,30,702,369,374,3,31.1,27.02,984,56.050000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,2020,4,8,18,30,940,148,858,2.5,32,22.6,983,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,2020,4,8,19,30,861,224,710,2.2,32.4,26.21,983,48.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,2020,4,8,20,30,736,268,575,2,32.300000000000004,35.46,982,47.050000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2020,4,8,21,30,440,298,208,1.9000000000000001,31.6,47.08,981,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,2020,4,8,22,30,294,212,163,1.7000000000000002,30.700000000000003,59.63,981,52.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,2020,4,8,23,30,174,83,301,1.7000000000000002,30.200000000000003,72.5,982,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,2020,4,9,0,30,42,29,165,1.1,25.700000000000003,85.33,982,80.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,2020,4,9,1,30,0,0,0,1.2000000000000002,24.200000000000003,98.24000000000001,983,80.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,2020,4,9,2,30,0,0,0,1.4000000000000001,23.3,110.55,983,82.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,2020,4,9,3,30,0,0,0,1.5,22.8,122.01,984,83.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,2020,4,9,4,30,0,0,0,1.5,22.3,131.95,984,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,2020,4,9,5,30,0,0,0,1.6,21.8,139.16,984,89.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,2020,4,9,6,30,0,0,0,1.6,21.3,142.05,983,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,2020,4,9,7,30,0,0,0,1.6,20.900000000000002,139.64000000000001,983,94.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,2020,4,9,8,30,0,0,0,1.6,20.6,132.77,983,97.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,2020,4,9,9,30,0,0,0,1.6,20.3,123.03,983,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,2020,4,9,10,30,0,0,0,1.8,20.1,111.67,983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,2020,4,9,11,30,0,0,0,2.1,20.400000000000002,99.42,983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,2020,4,9,12,30,18,18,1,2.6,21.6,86.49,984,95.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,2020,4,9,13,30,133,105,99,2.7,23.1,73.69,984,90.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,2020,4,9,14,30,115,108,14,2.7,25,60.78,984,84.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,2020,4,9,15,30,252,238,21,2.8000000000000003,27,48.160000000000004,984,79.07000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,2020,4,9,16,30,455,362,115,2.5,28.5,36.35,984,72.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,2020,4,9,17,30,722,413,346,2,30,26.67,983,63.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,2020,4,9,18,30,804,403,433,1.7000000000000002,31.400000000000002,22.23,982,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,2020,4,9,19,30,199,178,23,1.6,32.2,25.92,981,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,2020,4,9,20,30,40,40,0,1.8,31.8,35.26,981,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,2020,4,9,21,30,397,298,145,2.5,29.700000000000003,46.93,981,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,2020,4,9,22,30,246,205,81,3.8000000000000003,26.200000000000003,59.5,982,69.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,2020,4,9,23,30,133,104,96,4.6000000000000005,24.3,72.38,983,78.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,2020,4,10,0,30,15,15,0,4.2,21.200000000000003,85.21000000000001,984,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,2020,4,10,1,30,0,0,0,3.6,20.3,98.10000000000001,984,95.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2020,4,10,2,30,0,0,0,3.1,19.900000000000002,110.38,985,98.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,2020,4,10,3,30,0,0,0,2.6,19.8,121.81,985,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,2020,4,10,4,30,0,0,0,2.3000000000000003,19.6,131.69,986,99.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,2020,4,10,5,30,0,0,0,2.3000000000000003,19.3,138.84,986,99.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,2020,4,10,6,30,0,0,0,2.7,19,141.68,986,99.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,2020,4,10,7,30,0,0,0,3,18.6,139.27,986,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,2020,4,10,8,30,0,0,0,3.2,18,132.43,987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,2020,4,10,9,30,0,0,0,3.3000000000000003,17.400000000000002,122.72,987,99.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,2020,4,10,10,30,0,0,0,3.4000000000000004,16.7,111.4,987,98.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,2020,4,10,11,30,0,0,0,3.4000000000000004,16,99.17,988,97.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,2020,4,10,12,30,19,18,11,3.6,15.8,86.25,989,93.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,2020,4,10,13,30,99,92,24,4.1000000000000005,16.7,73.45,989,84.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,2020,4,10,14,30,310,209,206,4.6000000000000005,18.2,60.54,989,73.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,2020,4,10,15,30,409,307,152,4.7,20,47.9,989,65.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,2020,4,10,16,30,459,383,94,4.4,21.8,36.050000000000004,989,61.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,2020,4,10,17,30,628,453,195,3.8000000000000003,23.3,26.32,989,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,2020,4,10,18,30,652,475,191,3.4000000000000004,24.200000000000003,21.86,988,58.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,2020,4,10,19,30,629,455,193,3.5,24.400000000000002,25.63,987,58.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,2020,4,10,20,30,578,391,228,3.5,24.3,35.06,986,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,2020,4,10,21,30,577,244,486,3.3000000000000003,23.700000000000003,46.78,986,61.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,2020,4,10,22,30,449,135,616,2.9000000000000004,22.6,59.370000000000005,986,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,2020,4,10,23,30,234,96,452,2.6,22,72.26,986,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,2020,4,11,0,30,43,33,120,2.1,19.900000000000002,85.08,986,81.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,2020,4,11,1,30,0,0,0,2,18.8,97.96000000000001,986,86.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,2020,4,11,2,30,0,0,0,1.8,18.1,110.22,987,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,2020,4,11,3,30,0,0,0,2,17.7,121.60000000000001,988,92.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,2020,4,11,4,30,0,0,0,2.5,17.5,131.43,987,93.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,2020,4,11,5,30,0,0,0,2.7,17.1,138.52,986,94.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,2020,4,11,6,30,0,0,0,2.4000000000000004,16.400000000000002,141.31,986,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,2020,4,11,7,30,0,0,0,2,15.8,138.91,985,98.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,2020,4,11,8,30,0,0,0,1.6,15.3,132.09,985,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,2020,4,11,9,30,0,0,0,1.4000000000000001,15,122.42,985,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,2020,4,11,10,30,0,0,0,1.5,14.9,111.12,984,99.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,2020,4,11,11,30,0,0,0,1.8,15.200000000000001,98.91,984,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,2020,4,11,12,30,33,26,98,2.3000000000000003,16.1,86.02,984,92.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,2020,4,11,13,30,63,40,79,3,18.1,73.22,984,84.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
